linie,statie,cod_statie,conexiune_linii,directie
101_0,BUCUR OBOR,1162,"66,101,143,",up
101_1,HALELE OBOR,3799,"101,682,",up
101_2,PIATA OBOR,4055,"101,682,",up
101_3,SOSEAUA PANTELIMON,2594,"101,",up
101_4,BAICULUI,1034,"101,",up
101_5,SOSEAUA IANCULUI,1035,"101,104,335,655,",up
101_6,BD.CHISINAU,243,"101,335,",up
101_7,PICTOR HARLESCU,2445,"101,335,",up
101_8,BD. NICOLAE GRIGORESCU,1039,"101,102,202,335,",up
101_9,PARCUL TITAN,925,"101,102,253,335,",up
101_10,LIVIU REBREANU,377,"101,102,311,",up
101_11,POLICLINICA TITAN,1042,"101,102,311,",up
101_12,POSTAVARULUI,1043,"101,102,311,",up
101_13,SOLD. MIHALE STELIAN,2446,"101,311,",up
101_14,CODRII NEAMTULUI,1044,"101,311,",up
101_15,BD. 1 DECEMBRIE 1918,1045,"101,311,",up
101_16,COMPLEX COMERCIAL TITAN,4319,"101,253,311,330,335,",up
101_17,FAUR,3886,"101,253,311,330,335,",up
101_0,FAUR,1000,"101,253,311,330,335,",down
101_1,COMPLEX COMERCIAL TITAN,4321,"101,311,",down
101_2,BD. 1 DECEMBRIE 1918,1002,"101,311,",down
101_3,CODRII NEAMTULUI,1003,"101,311,",down
101_4,BD. NICOLAE GRIGORESCU,1004,"101,311,",down
101_5,POSTAVARULUI,1005,"101,102,311,",down
101_6,POLICLINICA TITAN,1006,"101,102,311,",down
101_7,LIVIU REBREANU,922,"101,102,253,335,",down
101_8,CONSTANTIN BRANCUSI,1008,"101,335,",down
101_9,BD. BASARABIA,1009,"101,335,",down
101_10,PICTOR HARLESCU,1010,"101,335,",down
101_11,BD. CHISINAU,1036,"101,104,335,655,",down
101_12,SOSEAUA IANCULUI,1013,"101,",down
101_13,BAICULUI,1014,"101,",down
101_14,SOSEAUA PANTELIMON,776,"69, 85,101,",down
101_15,SOSEAUA MIHAI BRAVU,777,"69, 85,101,",down
101_16,SOSEAUA MIHAI BRAVU 33,180,"101,330,335,",down
101_17,BUCUR OBOR,4343,"101,330,335,",down
101_18,BUCUR OBOR,1162,"66,101,143,",down
102_0,BD. BASARABIA,1047,"102,202,253,",up
102_1,BD. NICOLAE GRIGORESCU,1039,"101,102,202,335,",up
102_2,PARCUL TITAN,925,"101,102,253,335,",up
102_3,LIVIU REBREANU,377,"101,102,311,",up
102_4,POLICLINICA TITAN,1042,"101,102,311,",up
102_5,POSTAVARULUI,1043,"101,102,311,",up
102_6,PIATA TITAN,2233,"102,",up
102_7,ILIOARA,2234,"102,",up
102_8,FIZICIENILOR,1050,"102,",up
102_9,TANDAREI,4491,"102,",up
102_10,ENERGETICIENILOR,4464,"102,123,135,223,",up
102_11,COMPLEX COMERCIAL VITAN,4494,"102,124,",up
102_12,POD VITAN,2752,"102,124,",up
102_13,COMPLEX COMERCIAL VITAN BARZES,1054,"102,124,",up
102_14,SPITALUL SF. IOAN,118,"102,124,",up
102_15,INML,4273,"102,124,",up
102_16,SOSEAUA OLTENITEI,1056,"102,",up
102_17,CARTIER APARATORII PATRIEI,1057,"102,125,232,",up
102_18,EMIL RACOVITA,1058,"102,125,232,",up
102_19,CICEU,2509,"73,102,125,232,312,",up
102_20,BD. ALEXANDRU OBREGIA,1059,"102,141,220,",up
102_21,DOROHOI,1060,"102,141,220,",up
102_22,IZVORUL OLTULUI,1061,"102,116,216,220,",up
102_23,UCEA,1062,"102,116,216,220,",up
102_24,RESITA,4334,"102,116,220,",up
102_25,LUICA,4104,"102,116,",up
102_26,ANGHEL ALEXANDRU,1270,"102,116,",up
102_27,RADUCANU CRISTEA,1271,"102,116,",up
102_28,C.F.R. PROGRESUL,2239,"102,116,216,",up
102_29,GARA PROGRESUL,2938,"102,116,216,",up
102_0,GARA PROGRESUL,424,"102,116,216,",down
102_1,C.F.R. PROGRESUL,1957,"102,116,216,471,",down
102_2,RADUCANU CRISTEA,1276,"102,116,",down
102_3,LUICA,1277,"102,116,",down
102_4,RESITA,1066,"102,116,216,220,",down
102_5,UCEA,1067,"102,116,216,220,",down
102_6,IZVORUL OLTULUI,1068,"102,116,220,",down
102_7,BD. CONSTANTIN BRANCOVEANU,1069,"102,141,220,",down
102_8,BD. ALEXANDRU OBREGIA,931,"73,102,125,232,312,",down
102_9,CICEU,2675,"73,102,125,232,312,",down
102_10,EMIL RACOVITA,90,"102,125,232,",down
102_11,CARTIER APARATORII PATRIEI,1071,"102,",down
102_12,SOSEAUA OLTENITEI,1072,"102,124,",down
102_13,INML,4274,"102,124,",down
102_14,SPITALUL SF. IOAN,1073,"102,124,",down
102_15,CARTIER VITAN BARZESTI,4126,"102,124,",down
102_16,COMPLEX COMERCIAL VITAN BARZES,1074,"102,124,",down
102_17,POD VITAN,1075,"102,",down
102_18,COMPLEX COMERCIAL VITAN,4493,"102,",down
102_19,ENERGETICIENILOR,4463,"102,123,135,223,",down
102_20,TANDAREI,4492,"102,",down
102_21,FIZICIENILOR,2620,"102,",down
102_22,ILIOARA,2235,"102,",down
102_23,PIATA TITAN,2236,"102,",down
102_24,POSTAVARULUI,1005,"101,102,311,",down
102_25,POLICLINICA TITAN,1006,"101,102,311,",down
102_26,LIVIU REBREANU,922,"101,102,253,335,",down
102_27,BD. NICOLAE GRIGORESCU,773,"70, 79,102,202,253,",down
102_28,LUCRETIU PATRASCANU,970,"70, 79,102,202,253,",down
102_29,LICEUL NICHITA STANESCU,2912,"70, 79,102,202,253,",down
102_30,BD. BASARABIA,972,"70, 79,102,",down
103_0,REPUBLICA,555,"103,",up
103_1,GRUP SCOLAR IND. REPUBLICA,3638,"103,",up
103_2,MEIULUI,2435,"103,",up
103_3,COMPLEX COMERCIAL,2436,"103,",up
103_4,SCOALA GENERALA 55,2437,"103,",up
103_5,BUCUR,2438,"103,",up
103_6,SOLDAT RADU TINA,2439,"103,",up
103_7,CATANOAIA,2935,"103,",up
103_8,SOSEAUA GARII CATELU,112,"103,246,",up
103_9,I. C. M. E. POARTA 1,2441,"103,246,",up
103_10,FABRICA DE OXIGEN,3097,"103,246,",up
103_11,ISOVOLTA,2156,"103,246,",up
103_0,ISOVOLTA,3101,"103,",down
103_1,FABRICA DE OXIGEN,2157,"103,246,",down
103_2,I.C.M.E.  POARTA 1,2158,"103,246,",down
103_3,SOSEAUA GARII CATELU,2240,"103,246,",down
103_4,CATANOAIA,2936,"103,",down
103_5,SOLDAT RADU TINA,2430,"103,",down
103_6,S.C. BUCUR,2431,"103,",down
103_7,SCOALA GENERALA 55,2432,"103,",down
103_8,COMPLEX COMERCIAL,2433,"103,",down
103_9,GRUP SCOLAR IND. REPUBLICA,3639,"103,",down
103_10,REPUBLICA,573,"103,",down
104_0,CORA PANTELIMON,4154,"104,202,243,246,655,",up
104_1,SOSEAUA DUDESTI-PANTELIMON,1906,"104,202,243,246,655,",up
104_2,GRANITUL,4155,"104,243,655,",up
104_3,SPITALUL PANTELIMON,4156,"104,243,655,",up
104_4,SOSEAUA FUNDENI,4157,"104,243,655,",up
104_5,BD. CHISINAU,1036,"101,104,335,655,",up
104_6,SOSEAUA IANCULUI,4158,"104,",up
104_7,BD. PIERRE DE COUBERTIN,795,"86, 90,104,",up
104_8,AURA BUZESCU,796,"86, 90,104,",up
104_9,LT. VICTOR MANU,797,"86, 90,104,",up
104_10,VATRA LUMINOASA,2488,"104,135,311,330,",up
104_11,PIATA HURMUZACHI,2209,"104,",up
104_12,DRISTORULUI,2210,"104,",up
104_13,PIATA ALBA IULIA,2211,"104,",up
104_14,LUCIAN BLAGA,2,"104,123,124,",up
104_15,TRAIAN,2212,"104,123,124,",up
104_16,BIBLIOTECA NATIONALA A ROMANIE,2213,"104,123,124,385,",up
104_17,BD. I. C. BRATIANU,2214,"104,123,124,385,",up
104_18,PIATA UNIRII,881,"104,123,124,385,",up
104_19,PIATA NATIUNILE UNITE,887,"104,123,124,385,",up
104_20,ELIE RADU,9,"104,123,124,385,",up
104_21,POD IZVOR,933,"104,123,124,",up
104_22,POD HASDEU,2229,"104,123,124,",up
104_23,OPERA NATIONALA,2230,"104,123,124,",up
104_24,OPERA NATIONALA,1740,"104,124,",up
104_0,OPERA NATIONALA,1740,"104,124,",down
104_1,POD EROILOR,477,"104,123,124,336,601,",down
104_2,FACULTATEA MEDICINA VETERINARA,1041,"104,123,124,",down
104_3,POD HASDEU,2242,"104,123,124,136,",down
104_4,POD IZVOR,1082,"104,123,124,136,385,",down
104_5,PIATA NATIUNILE UNITE,1083,"104,123,124,385,",down
104_6,PIATA UNIRII 1,1086,"104,116,117,123,124,312,313,783,",down
104_7,BD. I. C. BRATIANU,2215,"104,116,117,123,124,313,",down
104_8,BIBLIOTECA NATIONALA A ROMANIE,2221,"104,123,124,",down
104_9,TRAIAN,2222,"104,123,124,",down
104_10,LUCIAN BLAGA,2247,"104,",down
104_11,PIATA ALBA IULIA,2223,"104,",down
104_12,DRISTORULUI,2224,"104,",down
104_13,PIATA HURMUZACHI,2225,"104,",down
104_14,MAIOR CORAVU,2493,"104,135,311,330,",down
104_15,SOSEAUA MIHAI BRAVU,816,"86, 90,104,",down
104_16,LT. VICTOR MANU,817,"86, 90,104,",down
104_17,DUMITRU MARINESCU,3700,"86, 90,104,",down
104_18,AURA BUZESCU,818,"86, 90,104,",down
104_19,BD. PIERRE DE COUBERTIN,819,"86, 90,104,",down
104_20,SOSEAUA IANCULUI,1035,"101,104,335,655,",down
104_21,BD. CHISINAU,4159,"104,243,655,",down
104_22,SOSEAUA MORARILOR,4160,"104,243,655,",down
104_23,SPITALUL PANTELIMON,4161,"104,243,655,",down
104_24,GRANITUL,4162,"104,243,655,",down
104_25,CORA PANTELIMON,4153,"104,202,243,246,655,",down
105_0,VALEA OLTULUI,1104,"105,122,222,385,408,428,456,",up
105_1,GHIDIGENI,3136,"105,122,222,385,408,428,456,",up
105_2,RAUL DOAMNEI,4089,"105,122,222,385,",up
105_3,DRUMUL COOPERATIVEI,3474,"105,122,185,222,385,408,428,456,",up
105_4,BRASOV,1346,"105,126,173,221,",up
105_5,PARCUL DRUMUL TABEREI,4499,"105,368,",up
105_6,PIATA DRUMUL TABEREI,749,"105,168,268,368,668,",up
105_7,DRUMUL TABEREI 35,750,"105,168,268,368,668,",up
105_8,FAVORIT,751,"105,168,268,368,668,",up
105_9,ORIZONT,518,"69, 90, 93,105,126,168,268,368,668,",up
105_10,BD. TIMISOARA,3471,"69, 90, 91, 93, 96,105,139,",up
105_11,BD. IULIU MANIU,896,"69, 90, 91, 93, 96,105,139,",up
105_12,PODUL GROZAVESTI,2457,"105,",up
105_13,SOSEAUA ORHIDEELOR,4248,"105,",up
105_14,CALEA PLEVNEI,2459,"105,123,162,178,",up
105_15,GARA BASARAB,1989,"105,123,178,282,696,780,",up
105_16,GARA DE NORD,1544,"105,123,178,282,696,780,",up
105_17,GARA DE NORD,2863,"65, 86,105,282,",up
105_18,NICOLAE TITULESCU,2995,"65, 86,105,",up
105_19,STOICA LUDESCU,3009,"65, 86,105,",up
105_20,PASAJ GRANT,2996,"65, 86,105,",up
105_21,CIMITIRUL SFANTA VINERI,3086,"65, 86,105,",up
105_22,CARAIMAN,3087,"65, 86,105,",up
105_23,GRIRO,3164,"65, 86,105,",up
105_24,KIEV,3165,"65, 86,105,",up
105_25,LAINICI,3166,"65, 86,105,",up
105_26,R.A.R.,3234,"65, 86,105,",up
105_27,CLABUCET,3170,"105,300,422,780,",up
105_28,AVIATOR POPISTEANU,3445,"105,",up
105_29,BD.EXPOZITIEI,3446,"105,",up
105_30,TRAIAN VASILE,3447,"105,",up
105_31,UNIVERSITATEA ROMANO-AMERICANA,3448,"105,",up
105_32,SPITALUL CFR 2,197,"105,",up
105_33,PIATA PRESEI,3455,"105,",up
105_0,PIATA PRESEI,4240,"105,",down
105_1,UNIVERSITATEA ROMANO-AMERICANA,3449,"105,",down
105_2,TRAIAN VASILE,3450,"105,",down
105_3,BD.EXPOZITIEI,3451,"105,",down
105_4,AVIATOR POPISTEANU,903,"105,300,",down
105_5,CLABUCET,3154,"65, 86,105,780,",down
105_6,R.A.R.,3233,"65, 86,105,",down
105_7,LAINICI,3156,"65, 86,105,",down
105_8,KIEV,3157,"65, 86,105,",down
105_9,GRIRO,3158,"65, 86,105,",down
105_10,CARAIMAN,3159,"65, 86,105,",down
105_11,CIMITIRUL SFANTA VINERI,3160,"65, 86,105,",down
105_12,PASAJ GRANT,3161,"65, 86,105,",down
105_13,STOICA LUDESCU,3010,"65, 86,105,",down
105_14,SOSEAUA NICOLAE TITULESCU,2993,"65, 86,105,",down
105_15,GARA DE NORD,2994,"65, 86,105,",down
105_16,GARA DE NORD,784,"62, 85, 93, 96,105,282,696,780,",down
105_17,GARA BASARAB,1991,"105,133,178,282,696,780,",down
105_18,CALEA GIULESTI,2464,"105,162,163,",down
105_19,BD. REGIEI,2465,"105,",down
105_20,PODUL GROZAVESTI,2466,"105,",down
105_21,BD. IULIU MANIU,1571,"69, 90, 91, 93, 96,105,",down
105_22,BD.TIMISOARA,1572,"69, 90, 91, 93, 96,105,",down
105_23,ORIZONT,737,"69, 90, 93,105,126,168,268,368,668,",down
105_24,FAVORIT,738,"105,168,268,368,668,",down
105_25,DRUMUL TABEREI 34,739,"105,168,268,368,668,",down
105_26,PIATA DRUMUL TABEREI,1123,"105,221,368,",down
105_27,PARCUL DRUMUL TABEREI,4500,"105,126,173,221,",down
105_28,BRASOV,637,"105,122,185,222,385,408,428,456,",down
105_29,DRUMUL COOPERATIVEI,3475,"105,122,222,385,408,428,456,",down
105_30,PRELUNGIREA GHENCEA,3243,"105,122,222,385,408,428,456,",down
105_31,GHIDIGENI,1127,"105,122,222,385,",down
105_32,VALEA OLTULUI,1130,"105,122,222,385,408,428,456,",down
106_0,LUJERULUI,3491,"106,406,",up
106_1,VETERANILOR,757,"61, 62,106,136,236,336,406,",up
106_2,RASARITULUI,1282,"61, 62,106,136,236,336,406,",up
106_3,PIATA GORJULUI,766,"61, 62,106,136,236,336,406,",up
106_4,ROSIA MONTANA,3334,"106,406,",up
106_5,DEZROBIRII,242,"106,178,406,",up
106_6,CIMITIRUL MILITARI,244,"106,178,406,",up
106_7,APUSULUI,3504,"106,178,",up
106_8,ARAGONITULUI,2658,"106,178,",up
106_9,GHIRLANDEI,3318,"106,",up
106_10,MARGELELOR,3319,"106,",up
106_11,BD. ANUL 1864,3320,"106,",up
106_12,CATINEI,3321,"106,",up
106_13,CARTIER ROSU,3317,"106,",up
106_0,CARTIER ROSU,3317,"106,",down
106_1,TUFANELELOR,3440,"106,",down
106_2,STRAMOSILOR,3322,"106,",down
106_3,MARGELELOR,3323,"106,",down
106_4,GHIRLANDEI,3324,"106,",down
106_5,ARAGONITULUI,247,"106,178,",down
106_6,BD.UVERTURII,3503,"106,178,406,",down
106_7,CIMITIRUL MILITARI,1295,"106,178,406,",down
106_8,DEZROBIRII,234,"106,178,406,",down
106_9,TEATRUL MASCA,235,"106,178,406,",down
106_10,PASAJ LUJERULUI,236,"106,178,406,",down
106_11,LUJERULUI,3491,"106,406,",down
112_0,C.F.R. CONSTANTA,1191,"112,135,",up
112_1,PIPERA,1192,"112,135,",up
112_2,MARIN DRACEA,1193,"112,135,",up
112_3,BARBU VACARESCU,4220,"112,135,",up
112_4,AUREL VLAICU,1484,"112,",up
112_5,NICOLAE CARAMFIL,2613,"112,301,",up
112_6,PASAJUL AVIATIEI,2614,"112,301,",up
112_7,APICOLA,2615,"112,301,",up
112_8,PIATA BANEASA,3299,"112,205,261,301,335,",up
112_9,AEROPORTUL BANEASA,1212,"112,205,261,",up
112_10,BRODINA,3145,"112,149,205,261,",up
112_11,BIOTERRA,1214,"112,149,205,261,",up
112_12,CORALILOR,3346,"112,149,",up
112_13,NUFERILOR,4079,"112,149,",up
112_14,FORADEX,2267,"112,149,",up
112_15,COMBINATUL FONDULUI PLASTIC,3047,"112,149,",up
112_16,JIULUI,4053,"112,331,",up
112_17,DRIDU,2644,"112,331,",up
112_18,DEPOZIT PAJURA,318,"112,331,",up
112_19,BD. GLORIEI,1219,"112,460,460B,697,",up
112_20,TEATRUL MASCA,3112,"112,460,460B,697,",up
112_21,PARCUL BAZILESCU,3011,"112,460,460B,697,",up
112_22,JIMBOLIA,1221,"112,460,460B,697,",up
112_23,LAROMET,1395,"112,205,304,",up
112_24,OASULUI,1467,"112,",up
112_25,MIHAI VITEAZUL,2573,"112,",up
112_26,MEZES,3128,"112,422,",up
112_27,MAICA TEOFANA,1870,"112,422,",up
112_28,SOLD. ADRIAN PATRU,4349,"112,",up
112_29,COMPLEX COMERCIAL COLOSSEUM,4320,"112,",up
112_0,COMPLEX COMERCIAL COLOSSEUM,4320,"112,",down
112_1,SOLD. ADRIAN PATRU,1861,"112,422,",down
112_2,MAICA  TEOFANA,1862,"112,422,",down
112_3,MEZES,1828,"112,",down
112_4,MIHAI VITEAZUL,2557,"112,",down
112_5,OASULUI,4311,"112,",down
112_6,LAROMET,1825,"112,460,460B,697,",down
112_7,JIMBOLIA,1230,"112,460,460B,697,",down
112_8,PARCUL BAZILESCU,3012,"112,460,460B,697,",down
112_9,TEATRUL MASCA,3111,"112,460,460B,697,",down
112_10,BD. GLORIEI,3783,"112,",down
112_11,DEPOZIT PAJURA,3782,"112,",down
112_12,DRIDU,2638,"112,331,",down
112_13,COMBINATUL FONDULUI PLASTIC,3046,"112,149,",down
112_14,FORADEX,2266,"112,149,",down
112_15,NUFERILOR,4080,"112,149,",down
112_16,CORALILOR,3348,"112,149,",down
112_17,FACULTATEA BIOTERRA,3326,"112,149,205,261,",down
112_18,BRODINA,1238,"112,149,205,261,",down
112_19,SOSEAUA BUCURESTI-PLOIESTI,286,"112,301,",down
112_20,PIATA BANEASA,3300,"112,301,",down
112_21,HOTEL PHOENICIA,4339,"112,301,",down
112_22,CARUTASILOR,2608,"112,301,",down
112_23,SOSEAUA PIPERA,2609,"112,",down
112_24,AUREL VLAICU,2610,"112,",down
112_25,BARBU VACARESCU,4216,"112,135,",down
112_26,MARIN DRACEA,1189,"112,135,",down
112_27,PIPERA,2476,"112,135,",down
112_28,C.F.R. CONSTANTA,1190,"112,135,",down
116_0,PIATA SFANTA VINERI,2501,"116,117,313,",up
116_1,PIATA UNIRII 1,1086,"104,116,117,123,124,312,313,783,",up
116_2,BD. MARASESTI,2010,"116,313,381,",up
116_3,COLEGIUL NATIONAL GH. SINCAI,4482,"116,",up
116_4,ADESGO,684,"116,323,",up
116_5,CUTITUL DE ARGINT,685,"116,323,",up
116_6,CIMITIRUL EROILOR REVOLUTIEI,1975,"116,323,",up
116_7,CIMITIRUL SERBAN VODA,940,"116,141,232,611,",up
116_8,OPRIS ILIE,56,"116,141,232,611,",up
116_9,BD. CONSTANTIN BRANCOVEANU,2231,"116,141,",up
116_10,SECUILOR,1388,"116,141,",up
116_11,SPITALUL DE COPII,2178,"116,141,",up
116_12,IZVORUL RECE,1266,"116,141,",up
116_13,IZVORUL CRISULUI,1267,"116,141,",up
116_14,LAMOTESTI,1268,"116,141,",up
116_15,TURNU MAGURELE,2478,"116,141,",up
116_16,IZVORUL OLTULUI,1061,"102,116,216,220,",up
116_17,UCEA,1062,"102,116,216,220,",up
116_18,RESITA,4334,"102,116,220,",up
116_19,LUICA,4104,"102,116,",up
116_20,ANGHEL ALEXANDRU,1270,"102,116,",up
116_21,RADUCANU CRISTEA,1271,"102,116,",up
116_22,C.F.R. PROGRESUL,2239,"102,116,216,",up
116_23,GARA PROGRESUL,2938,"102,116,216,",up
116_0,GARA PROGRESUL,424,"102,116,216,",down
116_1,C.F.R. PROGRESUL,1957,"102,116,216,471,",down
116_2,RADUCANU CRISTEA,1276,"102,116,",down
116_3,LUICA,1277,"102,116,",down
116_4,RESITA,1066,"102,116,216,220,",down
116_5,UCEA,1067,"102,116,216,220,",down
116_6,IZVORUL OLTULUI,1068,"102,116,220,",down
116_7,COVASNA,1278,"116,141,",down
116_8,LAMOTESTI,1279,"116,141,",down
116_9,IZVORUL CRISULUI,1280,"116,141,",down
116_10,NITU VASILE,1281,"116,141,",down
116_11,SPITALUL DE COPII,2179,"116,141,",down
116_12,SECUILOR,1389,"116,141,",down
116_13,BD. CONSTANTIN BRANCOVEANU,937,"116,141,232,611,",down
116_14,OPRIS ILIE,938,"116,141,232,611,",down
116_15,CIMITIRUL SERBAN VODA,939,"116,141,232,611,",down
116_16,CIMITIRUL EROILOR REVOLUTIEI,657,"116,323,",down
116_17,CUTITUL DE ARGINT,658,"116,323,",down
116_18,ADESGO,659,"116,323,",down
116_19,COLEGIUL NATIONAL GH. SINCAI,4478,"116,312,313,381,",down
116_20,BD. MARASESTI,2020,"116,312,313,381,",down
116_21,BD. I. C. BRATIANU,2215,"104,116,117,123,124,313,",down
116_22,MIRCEA VODA,2484,"116,117,313,",down
116_23,MATEI BASARAB,2500,"116,117,313,",down
116_24,PIATA SFANTA VINERI,2501,"116,117,313,",down
117_0,CARTIER CONFORT URBAN,4604,"117,227,",up
117_1,PIATA PUCHENI,4594,"117,",up
117_2,SOSEAUA SALAJ,2895,"117,",up
117_3,BACAU,1290,"117,",up
117_4,COMPLEX COMERCIAL,1289,"117,",up
117_5,AMURGULUI,1292,"117,",up
117_6,PECINEAGA,1293,"117,",up
117_7,FABRICA DE PAINE,947,"117,",up
117_8,CALEA FERENTARI,1099,"117,",up
117_9,DOINA,3287,"117,",up
117_10,SOSEAUA PROGRESULUI,3288,"117,",up
117_11,SOS. VIILOR,4049,"117,",up
117_12,PIATA CHIRIGIU,642,"117,",up
117_13,PIATA REGINA MARIA,649,"117,",up
117_14,11 IUNIE,655,"117,",up
117_15,PIATA UNIRII,623,"117,232,",up
117_16,BD. I. C. BRATIANU,2215,"104,116,117,123,124,313,",up
117_17,MIRCEA VODA,2484,"116,117,313,",up
117_18,MATEI BASARAB,2500,"116,117,313,",up
117_19,PIATA SFANTA VINERI,2501,"116,117,313,",up
117_0,PIATA SFANTA VINERI,2501,"116,117,313,",down
117_1,PIATA UNIRII 1,1086,"104,116,117,123,124,312,313,783,",down
117_2,11 IUNIE,626,"117,232,",down
117_3,PIATA REGINA MARIA,631,"117,",down
117_4,PIATA CHIRIGIU,1476,"117,173,",down
117_5,SOSEAUA VIILOR,3292,"117,",down
117_6,SOSEAUA PROGRESULUI,3291,"117,",down
117_7,DOINA,3290,"117,",down
117_8,NASAUD,3050,"117,220,",down
117_9,CALEA FERENTARI,732,"117,220,",down
117_10,FABRICA DE PAINE,2244,"117,220,",down
117_11,PECINEAGA,1287,"117,220,",down
117_12,AMURGULUI,1288,"117,",down
117_13,COMPLEX COMERCIAL,1291,"117,",down
117_14,BACAU,4595,"117,",down
117_15,PIATA PUCHENI,4596,"117,",down
117_16,CARTIER CONFORT URBAN,4605,"117,",down
122_0,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",up
122_1,GRADINA CISMIGIU,2933,"61, 66, 69, 70, 85, 90, 91,122,137,138,268,336,601,",up
122_2,PIATA MIHAIL KOGALNICEANU,731,"61, 69, 90, 91,122,137,138,268,336,601,",up
122_3,FACULTATEA DE DREPT,2575,"61, 69, 90, 91,122,137,138,163,268,336,601,",up
122_4,SPITALUL UNIVERSITAR,1377,"122,126,137,138,168,226,236,268,336,368,668,696,",up
122_5,CAROL DAVILA,1253,"122,126,137,138,168,226,268,368,668,696,",up
122_6,UNIVERSITATEA NATIONALA DE APA,2777,"122,136,226,",up
122_7,DR. MIHAI CIUCA,2821,"122,136,226,",up
122_8,SPITALUL DR. TH. BURGHELE,2778,"122,136,226,",up
122_9,SOSEAUA PANDURILOR,1227,"122,226,385,",up
122_10,SOSEAUA PROGRESULUI,1256,"122,226,385,",up
122_11,SEBASTIAN,1224,"122,173,226,385,",up
122_12,PETRE ISPIRESCU,1962,"122,173,302,385,427,453,",up
122_13,CIMITIRUL GHENCEA,1963,"122,173,302,385,427,453,",up
122_14,GARLENI,2564,"122,173,385,",up
122_15,CARTIER TUDOR VLADIMIRESCU,201,"122,126,173,185,221,222,385,",up
122_16,BRASOV,637,"105,122,185,222,385,408,428,456,",up
122_17,DRUMUL COOPERATIVEI,3475,"105,122,222,385,408,428,456,",up
122_18,PRELUNGIREA GHENCEA,3243,"105,122,222,385,408,428,456,",up
122_19,GHIDIGENI,1127,"105,122,222,385,",up
122_20,VALEA OLTULUI,1130,"105,122,222,385,408,428,456,",up
122_21,COSTISA,3679,"122,222,",up
122_22,ANSAMBLUL PRIMAVARA,4083,"122,222,408,428,456,",up
122_23,SERE MILITARI,1830,"122,222,408,428,456,",up
122_24,DRUMUL FUNIGEILOR,4171,"122,222,408,428,456,",up
122_25,MAGNOLIEI,4465,"122,222,408,428,456,",up
122_26,CARTIERUL LATIN,4448,"122,222,408,428,456,",up
122_27,COMPLEX CARTIER LATIN,4207,"122,222,",up
122_0,COMPLEX CARTIER LATIN,4099,"122,222,",down
122_1,CARTIERUL LATIN,4086,"122,222,408,428,456,",down
122_2,MAGNOLIEI,4466,"122,222,408,428,456,",down
122_3,DRUMUL FUNIGEILOR,4172,"122,222,408,428,456,",down
122_4,SERE MILITARI,1250,"122,222,408,428,456,",down
122_5,ANSAMBLUL PRIMAVARA,4084,"122,222,408,428,456,",down
122_6,COSTISA,3680,"122,222,",down
122_7,VALEA OLTULUI,1104,"105,122,222,385,408,428,456,",down
122_8,GHIDIGENI,3136,"105,122,222,385,408,428,456,",down
122_9,RAUL DOAMNEI,4089,"105,122,222,385,",down
122_10,DRUMUL COOPERATIVEI,3474,"105,122,185,222,385,408,428,456,",down
122_11,BRASOV,2548,"122,185,222,385,408,428,456,",down
122_12,GHENCEA,3487,"122,173,385,",down
122_13,GARLENI,2565,"122,173,385,",down
122_14,CIMITIRUL GHENCEA,1973,"122,173,302,385,427,453,",down
122_15,PETRE ISPIRESCU,2989,"122,173,385,",down
122_16,SEBASTIAN,1102,"122,226,385,",down
122_17,SOSEAUA PROGRESULUI,1103,"122,226,385,",down
122_18,SPITALUL DR. BURGHELE,2779,"122,136,226,",down
122_19,DR.MIHAI CIUCA,2780,"122,136,226,",down
122_20,PROFESOR DR. RAINER,754,"122,126,137,138,168,226,268,368,668,696,",down
122_21,CAROL DAVILA,755,"122,126,137,138,168,226,268,368,668,696,",down
122_22,PIATA OPEREI,4525,"122,126,137,138,168,226,268,368,668,696,",down
122_23,STIRBEI VODA,4526,"122,126,137,138,163,168,226,268,368,",down
122_24,BERZEI,1401,"122,126,137,138,168,226,268,368,",down
122_25,CONSTANTIN CRISTESCU,4507,"122,126,137,138,168,178,226,268,368,",down
122_26,CISMIGIU,1402,"122,126,137,138,168,178,226,268,368,",down
122_27,BD. NICOLAE BALCESCU,2939,"122,137,138,268,",down
122_28,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",down
123_0,GARA DE NORD,1544,"105,123,178,282,696,780,",up
123_1,WITING,785,"62, 85, 93, 96,123,133,163,696,",up
123_2,POD COTROCENI,1887,"123,236,336,601,",up
123_3,SPITALUL UNIVERSITAR,2805,"123,236,336,601,",up
123_4,POD EROILOR,477,"104,123,124,336,601,",up
123_5,FACULTATEA MEDICINA VETERINARA,1041,"104,123,124,",up
123_6,POD HASDEU,2242,"104,123,124,136,",up
123_7,POD IZVOR,1082,"104,123,124,136,385,",up
123_8,PIATA NATIUNILE UNITE,1083,"104,123,124,385,",up
123_9,PIATA UNIRII 1,1086,"104,116,117,123,124,312,313,783,",up
123_10,BD. I. C. BRATIANU,2215,"104,116,117,123,124,313,",up
123_11,BIBLIOTECA NATIONALA A ROMANIE,2221,"104,123,124,",up
123_12,TRAIAN,2222,"104,123,124,",up
123_13,LUCIAN BLAGA,1913,"123,124,",up
123_14,PIATA VITAN,1988,"123,124,",up
