stop_id,stop_long,stop_lat,stop_name
996,26.079764,44.441822,PIATA VIRGILIU
198,,,G-RAL  ALEXANDRU CERNAT
4092,,,BD. IULIU MANIU
247,26.016871,44.440483,ARAGONITULUI
1295,26.022018,44.441995,CIMITIRUL MILITARI
235,26.029102,44.4387,TEATRUL MASCA
1999,26.035503,44.440525,ORSOVA
2412,26.072846,44.45191,PETRU RARES
1245,26.080066,44.451995,DR. FELIX
1416,26.098451,44.453684,PERLA
1356,26.094929,44.461856,PIATA DOROBANTILOR
1355,26.101769,44.465876,CALEA FLOREASCA
3889,26.074064,44.452518,BD. BANU MANTA
634,26.092363,44.452498,PASAJ VICTORIA
3666,26.095772,44.458212,LICEUL ION LUCA CARAGIALE
1353,26.095693,44.464367,SALA LUCIAN GRIGORESCU
1529,26.105826,44.465417,GARIBALDI
1554,26.061085,44.450233,SPITALUL DR. PANAIT SARBU
1555,26.057582,44.453853,PASAJ GRANT
2011,26.038449,44.446249,POD CIUREL
2012,26.035193,44.439561,ORSOVA
237,26.033444,44.436999,PASAJ LUJERULUI
238,26.030099,44.438517,TEATRUL MASCA
3996,,,COMPLEX COMERCIAL APUSULUI
4093,,,BD. IULIU MANIU
4221,,,DRUMUL COOPERATIVEI
4508,26.022954,44.406181,AREFULUI
3884,26.107926,44.464101,BARBU VACARESCU
3441,26.107315,44.462148,MIHAIL GLINKA
2581,26.106575,44.459843,ROSSINI
4203,,,BD. LACUL TEI
869,26.106703,44.457119,CIRCUL BUCURESTI
870,26.112823,44.459433,LUIGI GALVANI
871,26.119813,44.462014,MAICA DOMNULUI
1970,26.123888,44.463503,INSTITUTUL DE CONSTRUCTII
2978,26.125956,44.463783,TEIUL DOAMNEI
2979,26.126715,44.460038,GRIGORE IONESCU
1163,26.133867,44.463059,DOAMNA GHICA
3994,,,CREMENITA (PIATA COLENTINA)
1164,26.139939,44.467193,RAUL COLENTINA
1756,26.141406,44.471906,CARTIER COLENTINA
3244,26.146993,44.466642,RADOVANU
1757,26.149377,44.465418,ITCANI
1758,26.153265,44.463523,SPITALUL FUNDENI
3464,26.04436,44.414671,GHENCEA
4224,,,BASCOV
4509,26.017884,44.408024,DANTELEI
1797,26.029657,44.493553,LAROMET
1798,26.024031,44.50237,CIMITIRUL STRAULESTI
4075,26.026812,44.506198,SOS.BUCURESTI TARGOVISTE
4076,26.038821,44.504649,PISCUL SCOARTEI
4077,26.050392,44.503167,DRUMUL REGIMENTULUI
2073,26.059451,44.501948,BD. APICULTORILOR
644,26.078913,44.490839,POD BANEASA
4511,26.072833,44.477161,PIATA PRESEI
850,26.123253,44.463469,INSTITUTUL DE CONSTRUCTII
851,26.118279,44.461632,MAICA DOMNULUI
852,26.113605,44.459898,LUIGI GALVANI
853,26.10886,44.458136,CIRCUL BUCURESTI
2583,26.107245,44.461025,ROSSINI
1712,26.108125,44.463825,CEAIKOVSKI
1508,26.102886,44.465866,CALEA FLOREASCA
305,26.095839,44.465324,SALA LUCIAN GRIGORESCU
306,26.094504,44.461211,PIATA DOROBANTILOR
3667,26.09616,44.457083,LICEUL ION LUCA CARAGIALE
1421,26.098063,44.453766,SOSEAUA STEFAN CEL MARE
635,26.090742,44.452515,PASAJ VICTORIA
2497,26.081358,44.452213,DR. FELIX
3402,,,ANGHEL MOLDOVEANU
3505,,,DEPOUL GIURGIULUI
4163,26.18214,44.439729,GRANITUL
2420,26.029496,44.497666,PRECIZIA
4074,26.025062,44.502959,STRAND STRAULESTI
4137,26.035682,44.505286,LACUL GRIVITA
4087,26.043762,44.503978,PISCUL RADULUI
4078,26.055449,44.502472,DARMANESTI
1239,26.078254,44.494966,AEROPORTUL BANEASA
645,26.075747,44.484001,GARA BANEASA
3301,26.075572,44.471782,MUZEUL SATULUI
219,26.076896,44.467592,ARCUL DE TRIUMF
967,26.073502,44.468019,MANASTIREA CASIN
1491,26.066989,44.465369,PIATA DOMENII
4548,26.07013,44.463971,VASILE GHERGHEL
1199,26.07268,44.461908,BD. MARESAL AVERESCU
1200,26.076786,44.458724,PIATA ION MIHALACHE
4209,,,BD. BANU MANTA
2460,26.082849,44.453463,SPITALUL CLINIC FILANTROPIA
2163,26.084129,44.45135,PIATA VICTORIEI
2184,26.078317,44.447224,PIATA BUZESTI
2597,26.078294,44.447218,CALEA GRIVITEI
1179,26.075413,44.447289,GARA DE NORD
3443,,,TUDOR GOCIU
3506,,,POGOANELE
2451,26.079453,44.455812,BD. ION MIHALACHE
1183,26.077312,44.458662,PIATA ION MIHALACHE
1184,26.072142,44.462665,BD. MARESAL AVERESCU
1185,26.066909,44.465669,PIATA DOMENII
2268,26.062308,44.40373,PIATA RAHOVA
632,26.07382,44.41231,SEBASTIAN
732,26.076038,44.407812,CALEA FERENTARI
1287,26.072786,44.40329,PECINEAGA
1579,26.077799,44.400274,ARMISTITIULUI
1581,26.083075,44.393696,VADUL NOU
3267,,,ZETARILOR
3264,26.083979,44.381977,CIMITIRUL PROGRESUL
2070,26.05937,44.502168,BD. APICULTORILOR
4069,26.054775,44.502747,DARMANESTI
4070,26.049453,44.503397,DRUMUL REGIMENTULUI
3442,26.044186,44.414667,GHENCEA
1352,26.012807,44.421445,VALEA IALOMITEI
907,26.004338,44.424217,TEXTILA MILITARI
4539,,,FIROS
3515,,,C.E.T. PROGRESUL
3628,,,PIATA RESITA
949,26.098942,44.379345,PIATA RESITA
2269,26.0697,44.410132,PETRE ISPIRESCU
3050,26.076778,44.40935,NASAUD
2244,26.074943,44.406482,FABRICA DE PAINE
1578,26.071482,44.400307,SOSEAUA SALAJ
1580,26.083217,44.397898,PIATA FERENTARILOR
1582,26.080623,44.390155,VALTOAREI
3263,26.081466,44.383607,BACIULUI
4252,,,LUICA
3507,26.12188,44.373146,EDITURA ARAMIS
1327,26.123355,44.370199,SERE
3527,26.125887,44.36516,METRO BERCENI
4330,,,BD. METALURGIEI 136
3381,26.133104,44.366772,DUMITRU BRUMARESCU
906,26.010401,44.424678,VALEA OLTULUI
4540,,,ITIA
4607,,,C.E.T. VEST MILITARI
4195,,,PLATFORMA COMERCIALA ARCADE BE
3341,26.131704,44.383026,TOMESTI
165,26.125389,44.38972,AMIRO
936,26.115405,44.396161,HUSI
938,26.104406,44.400211,OPRIS ILIE
3827,26.088093,44.412157,DR. CONSTANTIN ISTRATI
2186,26.095307,44.420021,PARCUL CAROL I
2112,26.133845,44.380783,CARTIER APARATORII PATRIEI
2879,26.128281,44.386597,SPITALUL DR. MARINESCU
4451,26.122688,44.392762,PIATA SUDULUI
937,26.108389,44.398835,BD. CONSTANTIN BRANCOVEANU
939,26.098729,44.402099,CIMITIRUL SERBAN VODA
3828,,,AUTOGARA FILARET
2148,26.095521,44.423734,PATRIARHIA ROMANA
251,26.068563,44.437463,CAROL DAVILA
2110,26.122467,44.392627,PIATA SUDULUI
1223,26.211975,44.405204,INTRARE SAT CATELU
2160,26.218265,44.411147,C.F.R. CATELU
2157,26.218607,44.419633,FABRICA DE OXIGEN
4545,,,BALOTULUI
1759,26.157092,44.462309,INSTITUTUL ONCOLOGIC
2512,26.162726,44.456808,SPICULUI
193,26.076556,44.484446,GARA BANEASA
1914,26.202929,44.405944,COMPLEX RATB TITAN
1916,26.216423,44.406882,SAT CATELU
2139,26.156242,44.466806,SPITALUL FUNDENI
1174,26.103062,44.447924,SPORTULUI
1760,26.162326,44.458887,FUNDENI
3454,26.071854,44.47596,PIATA PRESEI
641,26.079776,44.490061,POD BANEASA
3786,26.084993,44.490645,HORIA MACELARIU
2043,26.01561,44.415664,VALEA ARGESULUI
746,26.0211,44.421521,PIATA VALEA IALOMITEI
748,26.030059,44.422226,POIANA MUNTELUI
3276,26.07025,44.45083,SOSEAUA NICOLAE TITULESCU
4197,,,BD. FICUSULUI
1211,26.085673,44.493135,ROMAERO
3526,,,VALEA OLTULUI
376,26.020586,44.418168,DRUMUL TABEREI 85
747,26.025964,44.422845,ROMANCIERILOR
1182,26.073856,44.453082,PRIMARIA SECTOR 1
648,26.07943,44.466939,ARCUL DE TRIUMF
969,26.075356,44.467783,MANASTIREA CASIN
1419,26.087567,44.46529,PIATA CHARLES DE GAULLE
2582,26.127367,44.464905,SOSEAUA PETRICANI
810,26.096715,44.447362,PIATA ROMANA
897,26.087928,44.451532,PIATA VICTORIEI
3277,26.138773,44.465552,MAIOR BACILA
4011,,,POIANA CU ALUNI
3278,,,RADOVANU
3279,,,MINERILOR
1403,26.100069,44.439047,BD.NICOLAE BALCESCU
895,26.092706,44.449173,POVERNEI
901,26.082779,44.453773,MUZEUL TARANULUI ROMAN
3281,26.140976,44.463373,RADOVANU
3282,26.139041,44.465469,MAIOR BACILA
1176,26.13724,44.466192,RAUL COLENTINA
3993,,,CREMENITA (PIATA COLENTINA)
1019,26.13165,44.462972,SOSEAUA COLENTINA
849,26.126813,44.465099,BD.LACUL TEI
2674,26.097316,44.446145,PIATA ROMANA
1195,26.09377,44.461118,PIATA DOROBANTILOR
3327,26.088894,44.473256,PARC HERASTRAU
1660,26.081065,44.503504,DRUMUL MATASII
5038,,,AMBASADA S.U.A.
3460,26.044275,44.414669,GHENCEA
1243,26.058566,44.417586,CALEA 13 SEPTEMBRIE
89,26.060072,44.410972,COMPLEX COMERCIAL
379,26.079201,44.490908,POD BANEASA
1677,26.077982,44.518483,ALEEA PRIVIGHETORILOR
1678,26.069721,44.530122,PASAJ C.F.R.OTOPENI
2143,26.063454,44.533425,SAT ODAI
2146,26.036016,44.524602,FERMA ODAI
2147,26.019908,44.517951,CIMITIRUL STRAULESTI
4208,,,BD. BANU MANTA
1889,26.061784,44.46776,SANDU ALDEA
636,,,CLABUCET
4401,26.099461,44.447441,A.S.E.
1197,26.08789,44.465398,PIATA CHARLES DE GAULLE
1659,26.079774,44.496501,AEROPORT BANEASA
1661,26.080672,44.513172,INSTITUTUL METEOROLOGIC
1663,26.086804,44.516839,PADUREA BANEASA
1247,26.061364,44.413966,MARGEANULUI
4064,,,BUZOIENI
4400,26.070861,44.52749,LICEUL FRANCEZ
8,26.067831,44.533975,PASAJ OTOPENI
2145,26.046282,44.528852,I. C. S. I. M.
4119,,,ADP SECTOR 1
4141,26.156041,44.424107,POD LACURI
719,26.143582,44.425212,ION TUCULESCU
726,26.119547,44.438777,TRAIAN
2405,26.110481,44.437089,ARMENEASCA
1007,26.162214,44.424894,LIVIU REBREANU
2622,26.150032,44.425634,SOSEAUA CAMPIA LIBERTATII
720,26.138281,44.424363,SOSEAUA MIHAI BRAVU
727,26.115112,44.437976,CALEA MOSILOR
2121,26.106533,44.436036,PIATA ROSETTI
690,26.124191,44.382952,ALIORULUI
935,26.118652,44.38878,NITU VASILE
930,26.120847,44.400336,PRIDVORULUI
92,26.119722,44.377608,TURNU MAGURELE
93,26.115552,44.382124,STRADUINTEI
95,26.117945,44.388616,EMIL RACOVITA
4338,,,COMPLEX COMERCIAL TITAN
3905,,,SOS. CAMPIA LIBERTATII
3847,26.138574,44.41991,DRISTORULUI
2809,26.123353,44.363225,PIATA DE GROS
689,26.126916,44.380043,ALEEA RAUL TARGULUI
3787,26.122153,44.385089,SPITALUL DR. ALEXANDRU OBREGIA
693,26.119897,44.391296,PIATA SUDULUI
999,26.121259,44.403853,COSTACHE STAMATE
2294,26.118236,44.379212,ALIORULUI
94,26.115773,44.384726,DRAGOS MLADINOVICI
921,26.169512,44.425153,BARAJUL DUNARII
3873,26.145786,44.418062,PIATA RAMNICU SARAT
245,26.137626,44.425086,BABA NOVAC
154,26.118531,44.452423,LIZEANU
3918,,,VASILE LASCAR
2637,26.051564,44.488245,CARTIER DAMAROAIA
117,26.132671,44.441807,PIATA IANCULUI
1320,26.114086,44.452911,DR. GROZOVICI
4449,26.10409,44.453157,STADIONUL DINAMO
3356,26.065988,44.480493,CITY CENTER
1420,26.094414,44.459715,PIATA  DOROBANTILOR
202,26.099352,44.445079,PIATA LAHOVARI
2639,26.063272,44.481519,HOTEL PARC
2640,26.069486,44.479224,CASA PRESEI
2485,26.099277,44.447586,A.S.E.
1304,26.112234,44.452778,VASILE LASCAR
3917,,,DR. GROZOVICI
2898,26.143026,44.442444,ZEFIRUL
1198,26.078322,44.467694,ARCUL DE TRIUMF
1441,26.073331,44.478135,PIATA PRESEI
1531,26.014178,44.438011,COMPLEX COMERCIAL APUSULUI
2248,26.147379,44.442939,SARAFINESTI
3302,26.075857,44.472012,MUZEUL SATULUI
950,26.101868,44.384984,STRAJA
951,26.109485,44.387502,BD. CONSTANTIN BRANCOVEANU
2786,26.115531,44.408597,PALATUL NATIONAL AL COPIILOR
821,26.110224,44.410672,VISANA
2670,26.081039,44.434363,FACULTATEA DE DREPT
758,26.08811,44.434806,PIATA MIHAIL KOGALNICEANU
2934,26.094497,44.434624,GRADINA CISMIGIU
4000,,,UNIVERSITATE
760,26.105419,44.436004,PIATA ROSETTI
2183,26.105059,44.388394,IZVORUL RECE
953,26.117045,44.38883,BD. ALEXANDRU OBREGIA
1012,26.120102,44.408075,BD.TINERETULUI
2019,26.11215,44.409788,PARCUL TINERETULUI
4478,26.104546,44.415056,COLEGIUL NATIONAL GH. SINCAI
2020,26.104165,44.420832,BD. MARASESTI
2943,26.047757,44.445175,SEMANATOAREA
4192,,,PRIMARIA MUNICIPIULUI BUCUREST
3485,26.029025,44.482626,MARMUREI
3644,26.038424,44.47879,MINERVA
829,26.044819,44.478056,DEPOUL BUCURESTII NOI
3697,26.043535,44.445976,SEMANATOAREA POARTA 2
2944,26.05272,44.444298,POLITEHNICA
3129,26.024009,44.484544,MEZES
3642,26.034925,44.4802,CRINULUI
3138,26.043428,44.476802,BD. BUCURESTII NOI
824,26.042803,44.4806,PAJUREI
273,26.021563,44.510173,BUZIAS
276,26.015328,44.515571,CFR CENTURA
272,26.025355,44.506939,DOI COCOSI
274,26.018955,44.512411,BD. PETRILA
474,26.015256,44.515442,C.F.R. CENTURA
651,26.022059,44.509576,BUZIAS
4613,,,STRAND STRAULESTI
2418,26.029487,44.497258,PRECIZIA
837,26.043,44.479879,PAJUREI
650,26.018966,44.512257,BD. PETRILA
652,26.024992,44.506941,DOI COCOSI
1824,26.027114,44.500324,CIMITIRUL STRAULESTI
2419,26.040547,44.482976,BD. GLORIEI
838,26.045114,44.477184,SOSEAUA CHITILEI
3137,26.044669,44.476823,SOSEAUA CHITILA
3645,26.037735,44.479321,MINERVA
3643,26.033624,44.48098,CRINULUI
3484,26.027872,44.48327,SUBCETATE
1869,,,MEZES
